-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_13122011.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_16042014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_06122017.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_10062010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_28062018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_11082014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_20012012.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_12032011.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_28082013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_25052017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_11122014.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_29082012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_29112018.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_06112011.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_20112013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_090322018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_11072013.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_01092010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_28012014.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_16052012.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_11042010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_19022019.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_27032015.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_17112011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_14092014.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_26082013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_26092012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_21102013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_18072013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_23062018.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_12092012.pdf
-,,/np/tigre/tigre-4-17-13.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_20042014.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_14102012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_30062017.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_18072010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_24022016.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_08052011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_28022012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_10072013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_12122014.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_29092010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_28092014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/eritrea_haddas_01122010.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_08062012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_01032019.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_09012014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_05082013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_13062012.pdf
